Senyawa,smiles
Avenacoside B,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@H]3CC[C@]4(C)[C@H]5CC[C@@]6(C)[C@@H](C[C@@H]7O[C@]8(CC[C@@](C)(CO[C@@H]9O[C@H](CO)[C@@H](O)[C@H](O)[C@H]9O)O8)[C@@H](C)[C@H]67)[C@@H]5CC=C4C3)[C@H](O[C@@H]%10O[C@H](CO)[C@@H](O)[C@H](O[C@@H]%11O[C@H](CO)[C@@H](O)[C@H](O)[C@H]%11O)[C@H]%10O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O
Avenanthramide A,OC(=O)c1cc(O)ccc1NC(=O)/C=C/c2ccc(O)cc2
Avicennone A,CC(C)([C@@H]1C/C(=C(/C2=CC=CC=C2C(=O)OC)\OC)/C(=O)O1)O
Avicennone B,CC(C)([C@@H]1[C@H](/C(=C(/C2=CC=CC=C2C(=O)OC)\OC)/C(=O)O1)O)O
Avicennone C,CC(=CC[C@@]12[C@@H](O1)[C@H](C3=CC=CC=C3C2=O)O)C
Avicennone D,C1=CC2=C(C=C1O)C(=O)C3=C(C2=O)OC=C3
Avicennone F,CC(C)([C@@H]1C[C@H]2[C@@H](O1)[C@@H](C3=CC=CC=C3C2=O)O)O
Avicennone G,CC(C)([C@@H]1C[C@]2([C@H](O1)[C@@H](C3=CC=CC=C3C2=O)O)O)O
Avicenol A,CC(C)([C@@H]1[C@H](C2=C(C3=CC=CC=C3C(=C2O1)OC)OC)O)O
Avicenol B,COC1=C2C=COC2=C(C3=CC=CC=C31)OC
Avicenol C,CC(C)(C1CC2=C(C3=CC=CC=C3C(=C2O1)OC)OC)O
Avicequinone A,CC(C)([C@H]1[C@@H](C2=C(O1)C(=O)C3=CC=CC=C3C2=O)O)O
Avicequinone B,C1=CC=C2C(=C1)C(=O)C3=C(C2=O)OC=C3
Avicequinone C,CC(C)(C1=CC2=C(O1)C(=O)C3=CC=CC=C3C2=O)O
Avicularin,OC[C@@H]1O[C@@H](OC2=C(Oc3cc(O)cc(O)c3C2=O)c4ccc(O)c(O)c4)[C@H](O)[C@H]1O
Awobanin,C1=CC(=CC=C1/C=C/C(=O)OCC2[C@H](C(C([C@@H](O2)OC3=C([O+]=C4C=C(C=C(C4=C3)O[C@H]5C([C@H]([C@@H](C(O5)CO)O)O)O)O)C6=CC(=C(C(=C6)O)O)O)O)O)O)O
Axillarin 5-alpha-L-arabinosyl-(1->6)-glucoside,COC1=C(C2=C(C=C1O)OC(=C(C2=O)OC)C3=CC(=C(C=C3)O)O)O[C@H]4C([C@H]([C@@H](C(O4)CO[C@H]5C([C@H](C(CO5)O)O)O)O)O)O
Ayanin,COc1cc(O)c2C(=O)C(=C(Oc2c1)c3ccc(OC)c(O)c3)OC
Ayapin,O=C1Oc2cc3OCOc3cc2C=C1
Azadirachtin A,COC(=O)[C@@]1(O)OC[C@@]23[C@H](C[C@@H](OC(C)=O)[C@]4(CO[C@@H]([C@@H](O)[C@](C)([C@H]12)[C@]56O[C@@]5(C)[C@H]7C[C@@H]6O[C@@H]8OC=C[C@]78O)[C@H]34)C(=O)OC)OC(=O)C(/C)=C/C
Azadiradione,CC(=O)OC1CC2C(C)(C)C(=O)C=C[C@]2(C)C3CCC4(C)C(C(=O)C=C4[C@]13C)c5cocc5
Azadirone,CC(=O)O[C@@H]1C[C@@H]2[C@](C=CC(=O)C2(C)C)([C@@H]3[C@@]1(C4=CC[C@H]([C@@]4(CC3)C)C5=COC=C5)C)C
Azaleatin,COc1cc(O)cc2OC(=C(O)C(=O)c12)c3ccc(O)c(O)c3
Azaleatin 3-galactoside,COC1=CC(=CC2=C1C(=O)C(=C(O2)C3=CC(=C(C=C3)O)O)O[C@H]4C(C([C@H](C(O4)CO)O)O)O)O
b,[B]
b-Amyrin,C[C@@]12CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]1CC(CC2)(C)C)C
b-Cadinene,CC1=CC[C@@H]2[C@@H](C1)[C@@H](CC=C2C)C(C)C
b-Caryophyllene,C/C/1=C\CCC(=C)[C@H]2CC([C@@H]2CC1)(C)C
b-Myrcene,CC(=CCCC(=C)C=C)C
b-Sitosterol ,CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C
Bacopaside IV,CC(=C[C@H]1C[C@]([C@@H]2[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@]36C[C@@]2(O1)OC6)C)(C)C)O[C@H]7[C@@H]([C@H]([C@H](CO7)O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)O)C)(C)O)C
Bacopaside V,CC(=C[C@@H]1CO[C@]23C[C@]4(CO2)[C@@H]([C@H]3[C@@]1(C)O)CC[C@H]5[C@]4(CC[C@@H]6[C@@]5(CC[C@@H](C6(C)C)O[C@H]7[C@@H]([C@H]([C@H](CO7)O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)O)C)C)C
Bafoudiosbulbin A,C[C@@]12C[C@@H](O[C@]13C[C@@H]([C@@]45[C@H]2C[C@H](C[C@@H]4C(=O)OC)OC5=O)OC3=O)C6=COC=C6
Bafoudiosbulbin B,C1C[C@]2(C(=O)O[C@@H](C[C@@]23COC(=O)[C@@]14[C@H]3CC5C[C@@H]4C(=O)O5)C6=COC=C6)O
Bafoudiosbulbin C,C[C@@]12C[C@H](OC(=O)[C@@]13CC[C@]4([C@H]2C[C@H]5C=C4C(O5)O3)CC(=O)OC)C6=COC=C6
Bafoudiosbulbin F,C[C@@]12C[C@H](OC(=O)[C@@]1(CC[C@]34[C@H]2C[C@H](C[C@@H]3C(=O)OC)OC4=O)O)C5=COC=C5
Bafoudiosbulbin G,CC(=O)O[C@H]1C[C@]2(C(=O)O[C@@H](C[C@]2([C@H]3[C@]14[C@H](C[C@@H](C3)OC4=O)C(=O)OC)C)C5=COC=C5)O
Baicalein,Oc1cc2OC(=CC(=O)c2c(O)c1O)c3ccccc3
Baicalin ,O[C@@H]1[C@@H](O)[C@@H](O[C@@H]([C@H]1O)C(O)=O)Oc2cc3OC(=CC(=O)c3c(O)c2O)c4ccccc4
Baliospermin,CCCCCCCCCCCC(=O)O[C@@]12C[C@@H](C)[C@@]3(O)[C@@H]([C@@H]4O[C@]4(CO)[C@@H](O)[C@@]5(O)[C@H]3C=C(C)C5=O)[C@@H]1C2(C)C
Ballotetroside,C[C@H]1[C@@H]([C@H]([C@H](C(O1)O[C@@H]2[C@H]([C@@H](O[C@@H]([C@H]2OC(=O)/C=C/C3=CC(=C(C=C3)O)O)CO[C@H]4[C@@H]([C@](CO4)(CO)O)O)OCCC5=CC(=C(C=C5)O)O)O)O[C@H]6[C@@H]([C@H]([C@H](CO6)O)O)O)O)O
Bannamurpanisin,COc1cc(OC)c2C(=O)C=C(Oc2c1OC)c3cc(OC)c(OC)c(OC)c3
Barbaloin,OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)[C@@H]2c3cccc(O)c3C(=O)c4c(O)cc(CO)cc24
Barbinervic acid,C[C@@H]1CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@@H](O)[C@](C)(CO)[C@@H]5CC[C@@]34C)[C@@H]2[C@]1(C)O)C(O)=O
Barlerin,CC(=O)O[C@]1(C[C@H]([C@H]2[C@@H]1[C@@H](OC=C2C(=O)OC)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)C
Barringtogenol C,CC1(C)C[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)C[C@@H](O)[C@@]2(CO)[C@@H](O)[C@@H]1O
Bartogenic acid,C[C@@]12CC[C@@H]3[C@@]([C@H]1CC=C4[C@]2(CC[C@@]5([C@H]4[C@@H](C(CC5)(C)C)O)C(=O)O)C)(C[C@H]([C@@H]([C@]3(C)C(=O)O)O)O)C
Basellasaponin A,C[C@]12CC[C@@H]([C@@]([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)C)(C)CO)O[C@H]7[C@@H]([C@@H]8[C@@H]([C@H](O7)C(=O)O)O[C@]([C@H](O8)OCC(=O)O)(C(=O)O)O)O
Basellasaponin B,C[C@]12CC[C@@H]([C@@]([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)C)(C)C=O)O[C@H]7[C@@H]([C@@H]8[C@@H]([C@H](O7)C(=O)O)O[C@]([C@H](O8)OCC(=O)O)(C(=O)O)O)O
Basellasaponin C,C[C@]12CC[C@@H]([C@@]([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)C)(C)C(=O)O)O[C@H]7[C@@H]([C@@H]8[C@@H]([C@H](O7)C(=O)O)O[C@]([C@H](O8)OCC(=O)O)(C(=O)O)O)O
Basellasaponin D,C[C@]1(CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O[C@H]6[C@@H]([C@@H]7[C@@H]([C@H](O6)C(=O)O)O[C@]([C@H](O7)OCC(=O)O)(C(=O)O)O)O)C)C)[C@@H]2C1)C)C(=O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)C(=O)O
Batatasin I,COc1cc(OC)c2c(ccc3cc(OC)c(O)cc23)c1
Batatasin II,COC1=C(C(=C(C(=C1)CCC2=CC=CC=C2)O)O)OC
Batatasin III,COC1=CC(=CC(=C1)O)CCC2=CC(=CC=C2)O
Batatasin IV,COc1cc(O)cc(CCc2ccccc2O)c1
Batatic acid,CC(CCC(=O)C1=COC=C1)C(=O)O
Bauerenol,CC1CCC2(C)CCC3(C)C4=CCC5C(C)(C)C(O)CCC5(C)C4CCC3(C)C2C1C
Bauhiniastatin 1,COC1=C(C)C(=O)C2=C(C=Cc3c(O)cccc3O2)C1=O
Bauhiniastatin 2,COc1c(C)c(O)c2Oc3cccc(O)c3C=Cc2c1OC
Bauhiniastatin 3,COc1cc2C=Cc3c(OC)ccc(O)c3Oc2c(O)c1C
Bauhiniastatin 4,COc1c(C)c(O)cc2C=Cc3c(O)cccc3Oc12
Bavachin,CC(C)=CCc1cc2C(=O)CC(Oc2cc1O)c3ccc(O)cc3
Behenic Acid,CCCCCCCCCCCCCCCCCCCCCC(O)=O
Belamcandin,COC1=C(C=C(C=C1)C2=COC3=CC(=C(C(=C3C2=O)O)OC)OC)OC
Belladine,COc1ccc(CCN(C)Cc2ccc(OC)c(OC)c2)cc1
Bellidifolin,COc1cc(O)c2C(=O)c3c(O)ccc(O)c3Oc2c1
Benzaldehyde,O=Cc1ccccc1
Benzene acetonitrile,CC#N.c1ccccc1
Benzeneacetaldehyde,O=CCc1ccccc1
Benzoic acid,OC(=O)c1ccccc1
Benzyl alcohol,OCc1ccccc1
Benzyl beta-D-glucopyranoside,OC[C@H]1O[C@@H](OCc2ccccc2)[C@H](O)[C@@H](O)[C@@H]1O
Benzylglucosinolate,OC[C@H]1O[C@@H](SC(/Cc2ccccc2)=N/O[S]([O-])(=O)=O)[C@H](O)[C@@H](O)[C@@H]1O
Berberastine,COc1ccc2cc3c4cc5OCOc5cc4C(O)C[n+]3cc2c1OC
Berberine,COc1ccc2cc3c4cc5OCOc5cc4CC[n+]3cc2c1OC
Berberrubine,COC1=CC=C2C=C3N(CCc4cc5OCOc5cc34)C=C2C1=O
Bergaptan,COc1c2ccoc2cc3OC(=O)C=Cc13
Bergapten,COc1c2ccoc2cc3OC(=O)C=Cc13
Bergenin,COc1c(O)cc2C(=O)O[C@@H]3[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]3c2c1O
Berlambine,COc1ccc2C=C3N(CCc4cc5OCOc5cc34)C(=O)c2c1OC
Beta Carotene,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(/C=C/C=C(/C=C/C2=C(CCCC2(C)C)C)\C)\C)/C)/C
Beta sitosterol,CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C
beta-Allamcidin,CC(=O)C1=CC2(C=C[C@H]3[C@@H]2[C@H](OC[C@H]3C(=O)O)O)OC1(C)O
beta-Amyrin,CC1(C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1
beta-Amyrin acetate,CC(=O)O[C@H]1CC[C@@]2(C)C(CC[C@]3(C)C2CC=C4C5CC(C)(C)CC[C@]5(C)CCC34C)C1(C)C
beta-Amyrine,CC1(C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)C2C1
beta-Amyrone,C[C@@]12CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CCC(=O)C5(C)C)C)C)[C@@H]1CC(CC2)(C)C)C
beta-Asarone,COc1cc(OC)c(\C=C/C)cc1OC
beta-Bisabolene,CC(C)=CCCC(=C)[C@@H]1CCC(=CC1)C
beta-Cannabispiranol,COc1cc(O)c2c(CCC23CCC(O)CC3)c1
beta-Carotene,CC1=C(\C=C\C(C)=C\C=C\C(C)=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C2=C(C)CCCC2(C)C)C(C)(C)CCC1
"beta-Carotene 5,6-epoxide",CC1=C(\C=C\C(C)=C\C=C\C(C)=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C23OC2(C)CCCC3(C)C)C(C)(C)CCC1
beta-Caryophyllene,C\C1=C/CCC(=C)[C@H]2CC(C)(C)[C@@H]2CC1
beta-Caryophyllene alcohol,CC1(C)CC2C1CCC3(C)CCCC2(O)C3
beta-Chaconine,C[C@H]1CC[C@@H]2[C@@H](C)[C@H]3[C@H](C[C@H]4[C@@H]5CC=C6C[C@H](CC[C@]6(C)[C@H]5CC[C@]34C)O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O[C@@H]8O[C@@H](C)[C@H](O)[C@@H](O)[C@H]8O)N2C1
beta-Citraurin,CC1=C(C(C[C@@H](C1)O)(C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(\C)/C=C/C=C(\C)/C=O)/C)/C
beta-Colubrine,COc1ccc2N3C4C5C(CC3=O)OCC=C6CN7CCC4(C7CC56)c2c1
beta-Cryptoxanthin,CC(=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C1=C(C)C[C@@H](O)CC1(C)C)/C=C/C=C(C)/C=C/C2=C(C)CCCC2(C)C
beta-Cubebene,CC(C)[C@@H]1CC[C@@H](C)[C@@]23CCC(=C)[C@@H]2[C@@H]13
beta-Cyclanoline,C[N@+]12CCC3=CC(=C(C=C3[C@@H]1CC4=C(C2)C(=C(C=C4)OC)O)O)OC
beta-Elemene,CC(=C)[C@@H]1CC[C@@](C)(C=C)[C@@H](C1)C(C)=C
beta-Glucogallin,OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H](O)[C@@H](O)[C@@H]1O
beta-Guaiene,CC1CCC(=C(C)C)CC2=C1CCC2C
beta-Ionone,CC(=O)/C=C/C1=C(C)CCCC1(C)C
beta-Lapachone,CC1(C)CCC2=C(O1)c3ccccc3C(=O)C2=O
beta-Mangostin,CC(=CCC1=C(C=C2C(=C1O)C(=O)C3=C(O2)C=C(C(=C3CC=C(C)C)OC)O)OC)C
beta-Patchoulene,CC1CCC2=C1CC3CCC2(C)C3(C)C
beta-Paxitriol,C[C@]12CC[C@H]3C(=C[C@H]([C@H](O3)C(C)(C)O)O)[C@@]1(CC[C@@H]4[C@@]2(C5=C(C4)C6=CC=CC=C6N5)C)O
beta-phenethylamine,CC(N)c1ccccc1
beta-pinene,CC1(C)C2CCC(=C)C1C2
beta-Santalene,CC(C)=CCCC1(C)C2CCC(C2)C1=C
beta-Santalol,CC(/CO)=C/CCC1(C)C2CCC(C2)C1=C
beta-Santonin,C[C@@H]1[C@@H]2CC[C@@]3(C)C=CC(=O)C(=C3[C@H]2OC1=O)C
beta-Selinene,CC(=C)[C@@H]1CC[C@@]2(C)CCCC(=C)[C@@H]2C1
beta-Sesquiphellandrene,C[C@@H](CCC=C(C)C)C1CCC(=C)C=C1
beta-Sinensal,CC(/CC\C=C(/C)C=O)=C\CCC(=C)C=C
beta-Sitosterol,CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4CC(O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C
beta-Sitosterol 3-O-beta-D-glucopyranoside,CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C)C)C(C)C
beta-Sitosterol glucoside,CC[C@H](CC[C@@H](C)C1CC[C@H]2[C@@H]3CC=C4CC(CC[C@]4(C)[C@H]3CC[C@]12C)O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)C(C)C
Beta-Sitosterone,CC[C@H](CC[C@@H](C)C1CC[C@H]2[C@@H]3CC=C4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C
beta-Solanine,C[C@H]1CC[C@@H]2[C@H]([C@H]3[C@@H](N2C1)C[C@@H]4[C@@]3(CC[C@H]5[C@H]4CC=C6[C@@]5(CC[C@@H](C6)O[C@H]7[C@@H]([C@H]([C@H]([C@H](O7)CO)O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)O)C)C)C
beta-Spathulene,CC1=CC[C@@H]2[C@@H]1[C@H]3[C@H](C3(C)C)CCC2=C
beta-Tocopherol,CC(C)CCCC(C)CCCC(C)CCC[C@]1(C)CCc2c(C)c(O)cc(C)c2O1
beta-Tocotrienol,CC(C)=CCC\C(C)=C\CC\C(C)=C\CC[C@]1(C)CCc2c(C)c(O)cc(C)c2O1
beta-Vetivone,C[C@@H]1CC(=O)C=C(C)[C@@]12CCC(C2)=C(C)C
Betacyanin,C\1[C@H](NC(=C/C1=C\C=[N+]2[C@@H](CC3=CC(=C(C=C32)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)C(=O)[O-])C(=O)O)C(=O)O
Betagarin,COc1ccccc1[C@@H]2CC(=O)c3c(O2)cc4OCOc4c3OC
Betaine,C[N+](C)(C)CC([O-])=O
Betalamic acid,OC(=O)[C@@H]1C\C(=C/C=O)C=C(N1)C(O)=O
Betanidin,OC(=O)[C@@H]1CC(=CC(=[NH+]1)C(O)=O)C=CN2[C@@H](Cc3cc(O)c(O)cc23)C([O-])=O
Betanidine,CNC(NCc1ccccc1)=NC
Betanin,OC[C@H]1O[C@@H](Oc2cc3C[C@H](N(C=CC4=CC(=[NH+][C@@H](C4)C(O)=O)C(O)=O)c3cc2O)C([O-])=O)[C@H](O)[C@@H](O)[C@@H]1O
Betavulgarin,COc1c2OCOc2cc3OC=C(C(=O)c13)c4ccccc4O
Betavulgaroside III,CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@@H]([C@@H](O)[C@H](O[C@H](OCC(O)=O)[C@@H](O)C(O)=O)[C@H]6O)C(O)=O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(=O)O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O
Betavulgaroside V,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)OC6C(C(C(C(O6)C(=O)O)O)OC(C(C(=O)O)O)OCC(=O)O)OC7C(C(C(C(O7)CO)O)O)O)C)C)C2C1)C)C(=O)OC8C(C(C(C(O8)CO)O)O)O)C
Bethoside A,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@@H]([C@@]4([C@H]([C@H]5[C@@H](O4)C[C@@H]6[C@@]5(CC[C@H]7[C@H]6CC=C8[C@@]7([C@@H](C[C@@H](C8)O)O[C@H]9[C@@H]([C@H]([C@@H](CO9)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C)O)O)O)O)C)C)CO)OCC3=C)O)C)O)O)O
Bethoside B,C[C@@H]([C@H]1C(C[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C)C)O)[C@H](CCC(C)CO[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O)O
Bethoside C,C[C@@H]([C@H]1C(C[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C)C)O)[C@H](CCC(C)CO)O
Betuletol 7-glucoside,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C(=C(C=C3O2)O[C@H]4C([C@H]([C@@H](C(O4)CO)O)O)O)OC)O)O
Betulin,CC(=C)[C@@H]1CC[C@]2(CO)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12
Betulinaldehyde,CC(=C)C1CCC2(CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC34C)C12)C=O
Betulinic acid,CC(=C)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12)C(O)=O
Betulinic acid methyl ester,COC(=O)C12CCC(C1C3CCC4C5(C)CCC(O)C(C)(C)C5CCC4(C)C3(C)CC2)C(C)=C
Betulonic acid,CC(=C)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12)C(O)=O
Bicyclosesquiphellandrene,CC1CCC(C2=CC(=C)CCC12)C(C)C
Bidwillol A,CC(=CCC1=C(C=CC(=C1OC)C2=CC3=C(C=C(C=C3)O)OC2)O)C
Bidwillon B,CC(=CCC1=C2C(=CC3=C1OCC(C3=O)C4=C(C=C(C=C4)O)O)C=CC(O2)(C)C)C
Bilobol,CCCCCC\C=C/CCCCCCCc1cc(O)cc(O)c1
Biochanin A,COc1ccc(cc1)C2=COc3cc(O)cc(O)c3C2=O
Biochanin A 7-O-apiosyl-(1->6)-glucoside,COC1=CC=C(C=C1)C2=COC3=CC(=CC(=C3C2=O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO[C@H]5[C@@H]([C@](CO5)(CO)O)O)O)O)O
Biochanin A 7-O-glucoside,COC1=CC=C(C=C1)C2=COC3=CC(=CC(=C3C2=O)O)O[C@H]4C([C@H]([C@@H](C(O4)CO)O)O)O
Biochanin A 7-O-rutinoside,CC1[C@@H](C([C@@H]([C@@H](O1)OCC2[C@H]([C@@H](C([C@@H](O2)OC3=CC(=C4C(=C3)OC=C(C4=O)C5=CC=C(C=C5)OC)O)O)O)O)O)O)O
Biochanin A 7-O-xylosyl-(1->6)-glucoside,COC1=CC=C(C=C1)C2=COC3=CC(=CC(=C3C2=O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO[C@H]5[C@@H]([C@H]([C@@H](CO5)O)O)O)O)O)O
Biramentaceone,CC1=CC2=C(C(=C1)O)C(=O)C=C(C2=O)C3=CC(=O)C4=C(C3=O)C=C(C=C4O)C
"bis-8,8'-Catechinylmethane",C1[C@@H]([C@H](OC2=C1C(=CC(=C2CC3=C(C=C(C4=C3O[C@@H]([C@H](C4)O)C5=CC(=C(C=C5)O)O)O)O)O)O)C6=CC(=C(C=C6)O)O)O
Bisabolene,CC(C)=CCC\C(C)=C/1CCC(=CC1)C
Bisdemethoxycurcumin,Oc1ccc(cc1)\C=C\C(=O)CC(=O)/C=C/c2ccc(O)cc2
Bisisodiospyrin,Cc1cc2C(=O)C=C(C(=O)c2c(O)c1c3c(C)cc(O)c4C(=O)C=CC(=O)c34)C5=CC(=O)c6cc(C)c(c(O)c6C5=O)c7c(C)cc(O)c8C(=O)C=CC(=O)c78
Bismurrayafoline E,CC1=CC2=C(NC3=C2C=CC(=C3C/C=C(/CCC=C(C)C)\C)OC)C(=C1O)C4=C(C(=CC5=C4NC6=C5C=CC(=C6C/C=C(/CCC=C(C)C)\C)OC)C)O
Bismurrayaquinone A,CC1=C(C(=O)C2=C(C1=O)C3=CC=CC=C3N2)C4=C(C(=O)C5=C(C4=O)NC6=CC=CC=C65)C
Blumenol B,CC1=CC(=O)CC([C@]1(CC[C@@H](C)O)O)(C)C
Boehmenan,COc1cc(\C=C\C(=O)OCCCc2cc(OC)c3O[C@H]([C@H](COC(=O)/C=C/c4ccc(O)c(OC)c4)c3c2)c5ccc(O)c(OC)c5)ccc1O
Boehmenan H,COC1=CC(=CC2=C1O[C@H]([C@@H]2CO)C3=CC(=C(C=C3)O)OC)CCCOC(=O)/C=C/C4=CC(=C(C=C4)O)OC
Boeravinone A,CC1=C(C2=C(C=C1O)OC3=C(C2=O)C4=CC=CC=C4OC3OC)O
Boeravinone B,CC1=C(C2=C(C=C1O)OC3=C(C2=O)C4=CC=CC=C4OC3O)O
Boeravinone C,CC1=C(C=C2C(=C1O)C(=O)C3(C(O2)COC4=C3C=CC=C4O)O)OC
Boeravinone D,CC1=C(C2=C(C=C1O)OC3=C(C2=O)C4=C(C=C(C=C4)O)OC3OC)O
Boeravinone E,CC1=C(C2=C(C=C1O)OC3=C(C2=O)C4=C(C=C(C=C4)O)OC3O)O
Boeravinone F,CC1=C(C2=C(C=C1O)OC3=C(C2=O)C4=C(C=C(C=C4)O)OC3=O)O
Boerhavilanostenyl benzoate,C[C@H](CCCC(C)CO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)OC(=O)C2=CC=CC=C2)O)O)[C@H]3CC[C@@]4([C@@]3(CC[C@@H]5[C@H]4CC=C6[C@@]5(CCC(=O)C6(C)C)C)C)C
Boesenbergin A,CC(=CCCC1(C=CC2=C(C=C(C(=C2O1)C(=O)/C=C/C3=CC=CC=C3)O)OC)C)C
Boesenbergin B,CC(=CCCC1(C=CC2=C(C(=C(C=C2O1)OC)C(=O)/C=C/C3=CC=CC=C3)O)C)C
Boldine,COc1cc2c(C[C@@H]3N(C)CCc4cc(O)c(OC)c2c34)cc1O
Bonanzin,COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(O2)C=C(C(=C3O)OC)O)OC)OC
Bonducellin,COC1=CC=C(C=C1)/C=C/2\COC3=C(C2=O)C=CC(=C3)O
